max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
22,175,0.8946889603239218,3,10,0.6106769101832697,0.5177754910122406,0.5309476459161966,200,"['t1vols', 'subcorticalvol', 'taskfmri']"
10,250,0.34120582346957296,11,5,0.7730638462764302,0.5221529769062374,0.5252952240002465,200,"['t1vols', 'fast', 't2star']"
12,175,0.5082616262225814,4,11,0.7342942251508112,0.5166763019147165,0.5186854438380661,200,"['t1vols', 'fast', 'wdmri']"
4,125,0.8370844035183245,11,3,0.8547853222324397,0.512718142015848,0.5242083680202263,200,"['t1vols', 'fast', 'taskfmri']"
13,175,0.8564579479912172,2,12,0.8944967874323357,0.5221676224832732,0.5203242068263805,200,"['t1vols', 't2star', 'wdmri']"
23,200,0.8364371396343742,4,11,0.8081982817364468,0.5223849936792773,0.5352580704837666,200,"['t1vols', 't2star', 'taskfmri']"
5,150,0.48606792691929745,5,8,0.7868150014725078,0.514934249067308,0.5160446150525699,200,"['t1vols', 'wdmri', 'taskfmri']"
29,250,0.2529504976509996,12,6,0.614869720002232,0.5283064317207782,0.5395199334011654,200,"['subcorticalvol', 'fast', 't2star']"
29,250,0.22795562151006826,8,8,0.8366334034680607,0.5247988160207196,0.5285611876792156,200,"['subcorticalvol', 'fast', 'wdmri']"
21,225,0.5287859368255043,10,4,0.943780060418798,0.5278705330990041,0.5381972065488854,200,"['subcorticalvol', 'fast', 'taskfmri']"
17,225,0.9423375810439379,4,4,0.876071435158015,0.5230413467764314,0.530698671106589,200,"['subcorticalvol', 't2star', 'wdmri']"
4,225,0.6782070542974921,12,2,0.6603938265583813,0.528981284494188,0.5470200104831499,200,"['subcorticalvol', 't2star', 'taskfmri']"
16,25,0.8578541312234037,13,6,0.9123051959136124,0.5190897388462369,0.516101655721025,200,"['subcorticalvol', 'wdmri', 'taskfmri']"
12,225,0.5475064661187132,6,11,0.8429425776560378,0.5225958129066075,0.5236526069127123,200,"['fast', 't2star', 'wdmri']"
4,25,0.284283503558979,4,9,0.7418245983292344,0.5252505164492954,0.542318780254679,200,"['fast', 't2star', 'taskfmri']"
4,200,0.1714890677485702,12,10,0.9378909384382803,0.5283106712299201,0.5273602503622854,200,"['fast', 'wdmri', 'taskfmri']"
24,75,0.8625257853869488,11,13,0.8584960954219916,0.520630222304443,0.5297359171214504,200,"['t2star', 'wdmri', 'taskfmri']"
10,250,0.9843626998677827,10,5,0.7404997364453317,0.5228124132827675,0.5299648506151142,200,"['t1vols', 'subcorticalvol', 'fast', 't2star']"
12,200,0.4268721913251705,4,4,0.8105599948853158,0.5138181019332162,0.518640736287115,200,"['t1vols', 'subcorticalvol', 'fast', 'wdmri']"
18,75,0.9045360875666318,9,8,0.905473384575046,0.5283110566398421,0.5331560447692165,200,"['t1vols', 'subcorticalvol', 'fast', 'taskfmri']"
9,150,0.46241698611620496,4,5,0.9870027636458483,0.5133741097030802,0.5168508926093793,200,"['t1vols', 'subcorticalvol', 't2star', 'wdmri']"
4,100,0.7285590519235059,11,13,0.6961304248084491,0.5274419572657478,0.5320028982826134,200,"['t1vols', 'subcorticalvol', 't2star', 'taskfmri']"
30,225,0.1929930393939875,10,10,0.9728969763162632,0.5226042919248913,0.5274804982579472,200,"['t1vols', 'subcorticalvol', 'wdmri', 'taskfmri']"
26,250,0.7547438854902031,8,12,0.8490973795111469,0.5153555021120463,0.5207866987327723,200,"['t1vols', 'fast', 't2star', 'wdmri']"
7,175,0.1853398837166691,9,14,0.9892376496810511,0.5232564055129035,0.5266726790614498,200,"['t1vols', 'fast', 't2star', 'taskfmri']"
17,125,0.43435393284242774,6,11,0.757738658677663,0.5124934480313261,0.5183832824592236,200,"['t1vols', 'fast', 'wdmri', 'taskfmri']"
14,125,0.5756321204035036,5,5,0.7604681441373412,0.5180117472944223,0.5235678167298738,200,"['t1vols', 't2star', 'wdmri', 'taskfmri']"
24,25,0.3361144332286979,14,7,0.7166179060529804,0.5208341041531773,0.5358647057009835,200,"['subcorticalvol', 'fast', 't2star', 'wdmri']"
2,125,0.47277335498056683,5,4,0.8454378324831818,0.5276570160022199,0.5386180741837018,200,"['subcorticalvol', 'fast', 't2star', 'taskfmri']"
9,150,0.5591028081793338,9,6,0.9382440563370599,0.5228243609903493,0.5290136589276354,200,"['subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
17,225,0.2994177172795507,13,9,0.7627031376100221,0.5226089168439552,0.5307572534147319,200,"['subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
7,150,0.8986197986036493,8,1,0.9669703301044856,0.5195325748466069,0.527546017944686,200,"['fast', 't2star', 'wdmri', 'taskfmri']"
28,100,0.9879181218495782,12,3,0.903441004389963,0.5155828939660223,0.5276354330465883,200,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri']"
15,225,0.7311944414208783,11,2,0.7105017720201593,0.5239301020565473,0.5319466284340024,200,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'taskfmri']"
14,125,0.776592664962258,12,8,0.9535485788866427,0.5114050504116179,0.5111267844479388,200,"['t1vols', 'subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
30,175,0.7591761580221426,6,10,0.7993390118962593,0.5169013813091605,0.52444886381155,200,"['t1vols', 'subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
17,225,0.8149484488887709,11,14,0.7130099843132394,0.5142640212129621,0.5185613418431844,200,"['t1vols', 'fast', 't2star', 'wdmri', 'taskfmri']"
5,225,0.35796816647226637,7,10,0.6640044888023104,0.5171164400456325,0.5249868960626523,200,"['subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
8,75,0.34827751954966424,9,12,0.8132833273497595,0.5214904572503315,0.5202101254894707,200,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
