max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
28,200,0.7709694198547195,8,7,0.8814260027529297,0.5127166003761601,0.5156091018407178,30,"['t1vols', 'subcorticalvol', 'fast', 'wdmri']"
15,250,0.8453414578061275,3,8,0.9285935510611016,0.5127185274257702,0.5192597046218358,30,"['t1vols', 'subcorticalvol', 'fast', 'taskfmri']"
7,25,0.9819208562034304,4,8,0.6877229358284346,0.5081209724663152,0.510401442974748,30,"['t1vols', 'subcorticalvol', 't2star', 'wdmri']"
15,25,0.521901496044262,2,2,0.9501683890078156,0.5063523263342892,0.5185416859371628,30,"['t1vols', 'subcorticalvol', 't2star', 'taskfmri']"
11,150,0.5546721673907935,14,9,0.8680317226932445,0.5087657632658096,0.5083526038294329,30,"['t1vols', 'subcorticalvol', 'wdmri', 'taskfmri']"
9,150,0.9911401917126008,9,3,0.7910381788100356,0.5155694046187526,0.5183925322973515,30,"['t1vols', 'fast', 't2star', 'wdmri']"
17,150,0.7261291880525795,12,5,0.7544641249973538,0.5208402707119293,0.5205754940955201,30,"['t1vols', 'fast', 't2star', 'taskfmri']"
12,250,0.3282318889321346,9,8,0.8791474572844307,0.5118405636234699,0.5123153886473654,30,"['t1vols', 'fast', 'wdmri', 'taskfmri']"
9,75,0.9079697399524077,9,9,0.7343314412629542,0.5079032158603891,0.5154233342583171,30,"['t1vols', 't2star', 'wdmri', 'taskfmri']"
28,100,0.3314981486697588,4,1,0.7526284742866658,0.5188789196189066,0.5155798106866463,30,"['subcorticalvol', 'fast', 't2star', 'wdmri']"
4,250,0.23911433023635087,11,9,0.9091461754305254,0.5155790398668023,0.5250416242715753,30,"['subcorticalvol', 'fast', 't2star', 'taskfmri']"
10,225,0.7289244109407653,11,1,0.7900598018980215,0.5118544383806616,0.5192373508463602,30,"['subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
17,75,0.8024957028285645,11,14,0.6492407789591971,0.5103066321339376,0.513606511886042,30,"['subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
4,75,0.7179463793343428,14,8,0.6275238979877594,0.514267875312182,0.5161671754077637,30,"['fast', 't2star', 'wdmri', 'taskfmri']"
5,125,0.42442760833464954,10,14,0.8206578902926905,0.504148166990411,0.502658557641908,30,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri']"
15,100,0.5258664018596446,4,6,0.9650861017571504,0.5129316591126322,0.516758394228101,30,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'taskfmri']"
19,250,0.4864898110105267,2,13,0.6930557686553575,0.5094359911201554,0.5102241544106312,30,"['t1vols', 'subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
31,200,0.9415934771803491,13,10,0.7460273708658471,0.5116428483334875,0.51305306323806,30,"['t1vols', 'subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
30,150,0.25067892530618124,13,6,0.637967419556813,0.5076700428575833,0.5100838651990257,30,"['t1vols', 'fast', 't2star', 'wdmri', 'taskfmri']"
5,225,0.8937565248446904,8,4,0.7083953490673617,0.5175515678475627,0.5177496685474671,30,"['subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
27,100,0.42103438765285994,13,3,0.936169988348417,0.5039246292356551,0.5123770542348842,30,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
