max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
29,225,0.2279419565492361,11,14,0.8258628939151118,0.329978813559322,0.5902174303361103,100,"['subcorticalvol', 't2star', 'taskfmri']"
3,225,0.2491794464005025,7,5,0.8287027209623565,0.3172669491525424,0.5885282007086087,100,"['subcorticalvol', 'wdmri', 'taskfmri']"
17,250,0.9528838482081822,11,9,0.7937422755562347,0.3268008474576271,0.5768457339844872,100,"['fast', 't2star', 'wdmri']"
29,200,0.4599643022871295,6,10,0.9877185137715306,0.3241525423728814,0.5828111534041942,100,"['fast', 't2star', 'taskfmri']"
2,175,0.9083385096994175,14,8,0.7213638704169488,0.31779661016949157,0.5863167911519679,100,"['fast', 'wdmri', 'taskfmri']"
4,125,0.8876340040382674,4,10,0.8763398067925798,0.3236228813559322,0.5836639974145361,100,"['t2star', 'wdmri', 'taskfmri']"
2,150,0.6009316292462277,14,4,0.7482812699943808,0.3246822033898305,0.5745280929809441,100,"['t1vols', 'subcorticalvol', 'fast', 't2star']"
19,150,0.45577603793110466,4,5,0.8961940947391906,0.31991525423728817,0.5746283395575984,100,"['t1vols', 'subcorticalvol', 'fast', 'wdmri']"
2,175,0.46379113143752404,14,9,0.7056685098611782,0.3310381355932204,0.5870245020587954,100,"['t1vols', 'subcorticalvol', 'fast', 'taskfmri']"
22,200,0.35558226501326,13,12,0.6498321187868832,0.31567796610169496,0.585065953270133,100,"['t1vols', 'subcorticalvol', 't2star', 'wdmri']"
4,150,0.25416137094728963,5,7,0.6677632862031408,0.33633474576271183,0.5800296849564301,100,"['t1vols', 'subcorticalvol', 't2star', 'taskfmri']"
19,175,0.3334477255257382,11,12,0.7734065683369657,0.3320974576271186,0.5838600019151585,100,"['t1vols', 'subcorticalvol', 'wdmri', 'taskfmri']"
3,250,0.8173879560358783,12,7,0.6745379713919148,0.3151483050847458,0.5791888106865843,100,"['t1vols', 'fast', 't2star', 'wdmri']"
12,225,0.28293067559443447,13,10,0.8353095738054266,0.3241525423728814,0.5853577156947237,100,"['t1vols', 'fast', 't2star', 'taskfmri']"
31,175,0.6760310448806478,6,10,0.7646816712697806,0.3294491525423729,0.5859846308532031,100,"['t1vols', 'fast', 'wdmri', 'taskfmri']"
3,250,0.8319913406864402,14,2,0.9544378210881154,0.3453389830508474,0.5962860887675955,100,"['t1vols', 't2star', 'wdmri', 'taskfmri']"
2,150,0.2113656428271498,10,13,0.8635098876260876,0.3151483050847458,0.5711556185961889,100,"['subcorticalvol', 'fast', 't2star', 'wdmri']"
5,25,0.50694928396229,9,13,0.7281576950377107,0.32362288135593226,0.5684549458967729,100,"['subcorticalvol', 'fast', 't2star', 'taskfmri']"
30,175,0.41866258125483147,4,13,0.9862368939971415,0.32680084745762716,0.5870873431963995,100,"['subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
3,175,0.44104510527327223,9,1,0.6851458505690085,0.3273305084745763,0.5903835104854926,100,"['subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
6,200,0.6578164750997596,9,2,0.8221430154929821,0.3305084745762712,0.5927849396725079,100,"['fast', 't2star', 'wdmri', 'taskfmri']"
3,200,0.24666392874238563,2,9,0.8936739741234592,0.3241525423728814,0.5792755913051806,100,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri']"
6,50,0.7570748292169,12,8,0.6839409643493786,0.3326271186440678,0.5860998396054773,100,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'taskfmri']"
22,150,0.9108683098206555,13,11,0.8855531513902797,0.3289194915254237,0.5772826295125921,100,"['t1vols', 'subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
4,250,0.6568570830399367,2,9,0.7297298648142989,0.329978813559322,0.5917450684669157,100,"['t1vols', 'subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
4,150,0.2648668199059728,2,2,0.9394556356883961,0.3225635593220339,0.5888244517858854,100,"['t1vols', 'fast', 't2star', 'wdmri', 'taskfmri']"
3,175,0.5826853392508848,10,11,0.9648974669474162,0.31991525423728817,0.5870529301924734,100,"['subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
32,100,0.6946777985295575,2,11,0.9798791286449057,0.323093220338983,0.5833453030738294,100,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
