max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
2,200,0.792360482286467,3,1,0.9085576589501957,0.3273305084745763,0.582278499952121,50,"['t1vols', 'fast', 'taskfmri']"
10,150,0.9411824301003281,14,11,0.663668803937469,0.3209745762711864,0.5718169467585943,50,"['t1vols', 't2star', 'wdmri']"
5,125,0.5514432257262598,5,13,0.7723630075523845,0.336864406779661,0.5897446255865173,50,"['t1vols', 't2star', 'taskfmri']"
3,125,0.7238539875495791,4,2,0.8113551746189774,0.3294491525423729,0.5893017451881644,50,"['t1vols', 'wdmri', 'taskfmri']"
7,250,0.5639941385034938,9,9,0.9445291165074252,0.32891949152542377,0.572602460978646,50,"['subcorticalvol', 'fast', 't2star']"
2,125,0.9384498528905165,7,11,0.643042420769207,0.31620762711864403,0.5736617830125443,50,"['subcorticalvol', 'fast', 'wdmri']"
6,225,0.629146983692114,2,5,0.804802490887948,0.3283898305084746,0.5837807023843724,50,"['subcorticalvol', 'fast', 'taskfmri']"
15,150,0.697860926956644,6,13,0.843071403696051,0.3130296610169492,0.5727490902997223,50,"['subcorticalvol', 't2star', 'wdmri']"
20,225,0.21970529175625775,12,8,0.6227686896287852,0.3204449152542373,0.5847831681509146,50,"['subcorticalvol', 't2star', 'taskfmri']"
7,200,0.3957978436585412,4,4,0.8716798723358468,0.32733050847457623,0.5838989035717705,50,"['subcorticalvol', 'wdmri', 'taskfmri']"
6,225,0.24985088464547073,6,14,0.9082552382580886,0.3220338983050848,0.5797319376615916,50,"['fast', 't2star', 'wdmri']"
2,175,0.3190974871382193,10,13,0.6284914868065031,0.33156779661016944,0.5851497414536052,50,"['fast', 't2star', 'taskfmri']"
3,200,0.7909600683609942,13,6,0.6286682691045552,0.3204449152542373,0.5894678253375467,50,"['fast', 'wdmri', 'taskfmri']"
7,225,0.4338452979617379,11,5,0.6402904844303295,0.3363347457627119,0.5828695058891125,50,"['t2star', 'wdmri', 'taskfmri']"
14,75,0.4460051431859604,12,14,0.793407065868602,0.3246822033898305,0.5760766781576175,50,"['t1vols', 'subcorticalvol', 'fast', 't2star']"
3,225,0.6274210811615489,2,10,0.8391597045083453,0.3109110169491526,0.5757579838169109,50,"['t1vols', 'subcorticalvol', 'fast', 'wdmri']"
18,225,0.9922861168475454,7,9,0.7062649494744059,0.3246822033898305,0.5829054151106003,50,"['t1vols', 'subcorticalvol', 'fast', 'taskfmri']"
3,100,0.4552929482324114,5,5,0.9851230917707627,0.3087923728813559,0.5754662213923203,50,"['t1vols', 'subcorticalvol', 't2star', 'wdmri']"
3,250,0.7600498038905192,3,9,0.9066950927168538,0.329978813559322,0.5876110193431006,50,"['t1vols', 'subcorticalvol', 't2star', 'taskfmri']"
12,250,0.21463942581662343,11,12,0.815535634685842,0.3268008474576271,0.5898523532509815,50,"['t1vols', 'subcorticalvol', 'wdmri', 'taskfmri']"
3,150,0.22351929494029438,9,14,0.9470819220029378,0.3109110169491526,0.579432694149191,50,"['t1vols', 'fast', 't2star', 'wdmri']"
8,225,0.5695316695378704,13,14,0.6321563129558337,0.3352754237288135,0.5841487719046251,50,"['t1vols', 'fast', 't2star', 'taskfmri']"
3,125,0.15523940351884283,12,5,0.6740533354929891,0.319385593220339,0.5870559226275974,50,"['t1vols', 'fast', 'wdmri', 'taskfmri']"
4,125,0.8215877789748098,14,12,0.7906353315509576,0.3389830508474576,0.5901620702863162,50,"['t1vols', 't2star', 'wdmri', 'taskfmri']"
3,125,0.4230329040308284,8,4,0.7034386025621209,0.3183262711864407,0.5756517523700087,50,"['subcorticalvol', 'fast', 't2star', 'wdmri']"
4,150,0.9501278665237151,3,5,0.9677094977941205,0.3246822033898305,0.5807523580388777,50,"['subcorticalvol', 'fast', 't2star', 'taskfmri']"
24,225,0.9564214641136801,9,8,0.6606193820696619,0.3172669491525424,0.5860549530786173,50,"['subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
3,125,0.550637843237246,8,6,0.7627313414469077,0.323093220338983,0.5871920784257397,50,"['subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
3,250,0.48514746732867553,8,4,0.8530927676785625,0.319385593220339,0.591028380254716,50,"['fast', 't2star', 'wdmri', 'taskfmri']"
3,150,0.940218464978967,10,2,0.6694509814559448,0.3278601694915254,0.5776851120367711,50,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri']"
4,175,0.6462937348861891,13,7,0.8476344935075235,0.3320974576271186,0.5831343363975868,50,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'taskfmri']"
2,100,0.8430873893235308,5,3,0.871636762883595,0.323093220338983,0.5863362419802739,50,"['t1vols', 'subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
2,225,0.8237407926803414,10,3,0.661351854737622,0.3315677966101695,0.5892718208369242,50,"['t1vols', 'subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
8,200,0.9267575509472724,10,5,0.8196593200824736,0.3236228813559322,0.5906618069520253,50,"['t1vols', 'fast', 't2star', 'wdmri', 'taskfmri']"
6,225,0.46032788632551036,2,6,0.6184979486431323,0.3188559322033898,0.5890997558172939,50,"['subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
5,175,0.5660522782802176,8,5,0.9148486525092923,0.326271186440678,0.5878878195920713,50,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
