max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
3,50,0.9704485666837235,11,8,0.6452606699784965,0.5139138488373954,0.5131366589546309,500,"['fast', 'taskfmri']"
9,50,0.8670047060211468,2,13,0.8087965117593292,0.510747291523308,0.5145827132073348,500,"['t2star', 'wdmri']"
31,75,0.6192872994364536,12,9,0.9347500617627715,0.5063227127974523,0.502448025289872,500,"['t2star', 'taskfmri']"
2,200,0.6580531223102841,3,5,0.7668524663855788,0.5096402966922178,0.507897123395614,500,"['wdmri', 'taskfmri']"
3,200,0.3521379209853528,13,11,0.9862798017542168,0.5184976555873834,0.5196409743841843,500,"['t1vols', 'subcorticalvol', 'fast']"
17,100,0.5714023908235284,13,7,0.6413701988886883,0.5079065915601145,0.5153687256289597,500,"['t1vols', 'subcorticalvol', 't2star']"
2,200,0.4592822460042454,2,2,0.8188987089833051,0.5134257629342764,0.5149606259905283,500,"['t1vols', 'subcorticalvol', 'wdmri']"
2,200,0.45024319527886325,12,8,0.8440855446706214,0.5090151866728544,0.5214420590109827,500,"['t1vols', 'subcorticalvol', 'taskfmri']"
2,250,0.35252178571831894,12,9,0.6787164221109157,0.5150154427179184,0.5219047720540408,500,"['t1vols', 'fast', 't2star']"
4,125,0.18832764330564655,6,10,0.743511254151582,0.5186504824849174,0.5190031073787571,500,"['t1vols', 'fast', 'wdmri']"
3,250,0.997842390764048,11,13,0.8832025652804557,0.5132805373745779,0.5193921791423659,500,"['t1vols', 'fast', 'taskfmri']"
3,175,0.5294685188216478,12,1,0.6567649440021422,0.5175406871609404,0.5164680907986455,500,"['t1vols', 't2star', 'wdmri']"
5,50,0.703586509469656,10,10,0.7930650092067377,0.5178575429275553,0.51426458136278,500,"['t1vols', 't2star', 'taskfmri']"
2,150,0.24845955577255083,5,6,0.8216671842731437,0.5127800492886748,0.51539797527753,500,"['t1vols', 'wdmri', 'taskfmri']"
2,175,0.8256764616713922,7,9,0.686708949048257,0.5202299604730433,0.522023750263485,500,"['subcorticalvol', 'fast', 't2star']"
5,75,0.9568112601668369,14,6,0.9184351122749481,0.5235525452479636,0.5278221877290605,500,"['subcorticalvol', 'fast', 'wdmri']"
6,175,0.4607835751052948,12,7,0.8037237505903129,0.5150154427179183,0.5201651470431237,500,"['subcorticalvol', 'fast', 'taskfmri']"
2,75,0.24316185095217202,6,12,0.9608652418132042,0.5170708044615853,0.5131989080899982,500,"['subcorticalvol', 't2star', 'wdmri']"
2,75,0.5477587672349307,14,4,0.6857905550922084,0.5158023812190946,0.5179656742216212,500,"['subcorticalvol', 't2star', 'taskfmri']"
2,175,0.5988683547495731,9,1,0.8480313081848718,0.5077505640992814,0.5156592263146025,500,"['subcorticalvol', 'wdmri', 'taskfmri']"
4,50,0.19929517558819354,8,10,0.9572485220824832,0.5158051817119813,0.5155654995784947,500,"['fast', 't2star', 'wdmri']"
2,250,0.3163280956439892,10,9,0.667784922354454,0.5202445630430956,0.523097766850455,500,"['fast', 't2star', 'taskfmri']"
8,175,0.9222435374622052,9,8,0.7330171860784538,0.5173922610379427,0.5242549217107217,500,"['fast', 'wdmri', 'taskfmri']"
3,25,0.2517328805641421,6,8,0.974507181841369,0.5151684696506585,0.5141062394617356,500,"['t2star', 'wdmri', 'taskfmri']"
5,100,0.18272363709127434,14,5,0.8145501896852367,0.518495255164909,0.5215544322652874,500,"['t1vols', 'subcorticalvol', 'fast', 't2star']"
2,150,0.1516483325311221,5,3,0.6049582405371312,0.51723463329546,0.5235555369249414,500,"['t1vols', 'subcorticalvol', 'fast', 'wdmri']"
22,25,0.8371436002432663,12,9,0.9811470539547411,0.5214955832226471,0.5282443839066371,500,"['t1vols', 'subcorticalvol', 'fast', 'taskfmri']"
5,150,0.3918952222531994,8,7,0.7143944964398525,0.5167479476387844,0.5174073210842125,500,"['t1vols', 'subcorticalvol', 't2star', 'wdmri']"
2,250,0.3233567536907615,13,2,0.6033472583063666,0.5199031029461185,0.5194931789663755,500,"['t1vols', 'subcorticalvol', 't2star', 'taskfmri']"
2,100,0.40212848102744014,12,4,0.9485425031552173,0.5156285506249101,0.5168550160403452,500,"['t1vols', 'subcorticalvol', 'wdmri', 'taskfmri']"
3,50,0.21364633080900364,14,9,0.8853570371732009,0.5214999839971834,0.5255648286133757,500,"['t1vols', 'fast', 't2star', 'wdmri']"
3,125,0.21646618231369086,8,2,0.8151887619381535,0.520075733329066,0.5228764909906065,500,"['t1vols', 'fast', 't2star', 'taskfmri']"
5,225,0.5615430918700839,12,2,0.7793051985702109,0.5172314327321609,0.524837554216116,500,"['t1vols', 'fast', 'wdmri', 'taskfmri']"
2,100,0.3856923445428867,14,13,0.7895230668561958,0.5172138296340156,0.5207664508498376,500,"['t1vols', 't2star', 'wdmri', 'taskfmri']"
6,225,0.2575176686314614,12,10,0.7937218047265671,0.5172342332250477,0.521512923063334,500,"['subcorticalvol', 'fast', 't2star', 'wdmri']"
2,50,0.6283087955409957,2,12,0.8884350856516064,0.5153290979212342,0.5188746766839307,500,"['subcorticalvol', 'fast', 't2star', 'taskfmri']"
2,150,0.42629753358428335,11,6,0.6107788623001345,0.5257627342412264,0.5234105354249048,500,"['subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
7,150,0.5506791893273735,4,7,0.7665780335504395,0.5115364304117525,0.5101523865671913,500,"['subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
3,150,0.5595267884543973,6,10,0.9280780085405544,0.5213491574517115,0.522906693524963,500,"['fast', 't2star', 'wdmri', 'taskfmri']"
4,225,0.43515334067319267,9,9,0.8844980373335105,0.5165983213045495,0.5235335826185055,500,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri']"
2,225,0.29887345245976615,7,9,0.8525767129491839,0.5158095824865176,0.5208073288408241,500,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'taskfmri']"
27,150,0.8851890278000012,8,12,0.6279513272156549,0.5207100449679143,0.5187421598084955,500,"['t1vols', 'subcorticalvol', 'fast', 'wdmri', 'taskfmri']"
3,225,0.4272077328390207,5,14,0.6180456257864165,0.5129510793899725,0.5162767428356898,500,"['t1vols', 'subcorticalvol', 't2star', 'wdmri', 'taskfmri']"
11,200,0.46763087609455056,5,7,0.9843980183716776,0.5066345676839124,0.5196061146458363,500,"['t1vols', 'fast', 't2star', 'wdmri', 'taskfmri']"
4,25,0.34778837922224204,11,6,0.7553836826433138,0.5197574773160076,0.5221887133045656,500,"['subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
4,125,0.3386388097204552,10,13,0.718485452902924,0.5271895853670245,0.5269614901021569,500,"['t1vols', 'subcorticalvol', 'fast', 't2star', 'wdmri', 'taskfmri']"
